image_name,target
ISIC_0240839,0.24738884
ISIC_0241566,0.17665826
ISIC_0243686,0.12079598
ISIC_0243937,0.22065292
ISIC_0244266,0.0032448575
ISIC_0244465,0.10665129
ISIC_0244617,0.17812525
ISIC_0244885,0.0007763544
ISIC_0245273,0.17444466
ISIC_0246008,0.2506828
ISIC_0246211,0.30206972
ISIC_0248702,0.0010688687
ISIC_0251455,0.46501502
ISIC_0251656,0.583205
ISIC_0252811,0.29372832
ISIC_0254594,0.25910652
ISIC_0255112,0.005303414
ISIC_0256267,0.23679575
ISIC_0258149,0.31511587
ISIC_0258489,0.0031728365
ISIC_0258717,0.22995976
ISIC_0259209,0.25347045
ISIC_0259237,0.0015178134
ISIC_0261866,0.0014486656
ISIC_0261904,0.2693492
ISIC_0261907,0.24921453
ISIC_0262392,0.8423154
ISIC_0262492,0.14592497
ISIC_0263920,0.16349834
ISIC_0265011,0.14629948
ISIC_0267082,0.27196798
ISIC_0268025,0.20778796
ISIC_0268451,0.0024103206
ISIC_0269476,0.24858193
ISIC_0270022,0.005864727
ISIC_0270367,0.3872264
ISIC_0271223,0.3332977
ISIC_0272190,0.0064321877
ISIC_0273533,0.21644706
ISIC_0274458,0.57696086
ISIC_0274698,0.42722526
ISIC_0274789,0.35491326
ISIC_0276718,0.2105925
ISIC_0280382,0.22620831
ISIC_0280752,0.0027458614
ISIC_0280782,0.7790691
ISIC_0280827,0.39076397
ISIC_0281227,0.20879231
ISIC_0282269,0.15836856
ISIC_0282486,0.4644531
ISIC_0282737,0.0066653467
ISIC_0284147,0.07340973
ISIC_0284441,0.016823022
ISIC_0284485,0.16675124
ISIC_0285491,0.5846561
ISIC_0285697,0.0026407833
ISIC_0286688,0.18867958
ISIC_0287132,0.15477091
ISIC_0287325,0.4857469
ISIC_0288225,0.14273897
ISIC_0290187,0.17810085
ISIC_0291705,0.24841945
ISIC_0292996,0.5115734
ISIC_0294150,0.2641868
ISIC_0296540,0.2063392
ISIC_0297539,0.1442874
ISIC_0297702,0.1747463
ISIC_0298417,0.008809356
ISIC_0299870,0.06267611
ISIC_0300002,0.0031223127
ISIC_0301547,0.22164284
ISIC_0301769,0.0037529154
ISIC_0304467,0.28335464
ISIC_0304666,0.19513181
ISIC_0304667,0.23169953
ISIC_0306094,0.13986368
ISIC_0307004,0.12481969
ISIC_0307411,0.20561744
ISIC_0309192,0.12777868
ISIC_0309503,0.24567139
ISIC_0310320,0.16762383
ISIC_0311235,0.7333685
ISIC_0311814,0.1863727
ISIC_0312717,0.27086002
ISIC_0313675,0.22096136
ISIC_0317285,0.16661178
ISIC_0318934,0.21997926
ISIC_0319131,0.14141473
ISIC_0319990,0.0042033214
ISIC_0320662,0.18857656
ISIC_0321218,0.011130029
ISIC_0321906,0.003377166
ISIC_0321948,0.16286024
ISIC_0322514,0.066737756
ISIC_0327756,0.97424984
ISIC_0328346,0.12617975
ISIC_0328687,0.21757862
ISIC_0328823,0.12867686
ISIC_0329169,0.40383455
ISIC_0329910,0.19019963
ISIC_0330060,0.069072634
ISIC_0330886,0.29949972
ISIC_0332421,0.19002965
ISIC_0332456,0.45913848
ISIC_0334179,0.005281021
ISIC_0335244,0.0014715287
ISIC_0335886,0.002663607
ISIC_0336093,0.4207202
ISIC_0338118,0.0033332964
ISIC_0338587,0.275952
ISIC_0339455,0.0032052821
ISIC_0340198,0.19730246
ISIC_0340572,0.0006495311
ISIC_0341315,0.88769764
ISIC_0343131,0.33438382
ISIC_0343283,0.26063472
ISIC_0346766,0.007827964
ISIC_0347157,0.0042308043
ISIC_0348342,0.23057434
ISIC_0350347,0.29697874
ISIC_0350470,0.19362113
ISIC_0351156,0.9544193
ISIC_0351912,0.26729706
ISIC_0352620,0.009198669
ISIC_0353021,0.70752954
ISIC_0355377,0.13018134
ISIC_0358260,0.14648896
ISIC_0358623,0.2454058
ISIC_0359676,0.24044079
ISIC_0359720,0.26045522
ISIC_0361122,0.09955033
ISIC_0366488,0.004160632
ISIC_0367795,0.0022896426
ISIC_0367988,0.53662556
ISIC_0368092,0.16486996
ISIC_0368696,0.24064273
ISIC_0369888,0.0043015727
ISIC_0370322,0.35465983
ISIC_0371470,0.24942228
ISIC_0371907,0.8637909
ISIC_0372927,0.0030836263
ISIC_0372955,0.24105182
ISIC_0372971,0.25558898
ISIC_0373723,0.1778408
ISIC_0375431,0.38402668
ISIC_0377642,0.05137606
ISIC_0378391,0.003727408
ISIC_0378668,0.25181365
ISIC_0379549,0.24483979
ISIC_0380224,0.23926148
ISIC_0381595,0.32019195
ISIC_0382931,0.0028580297
ISIC_0383641,0.45139447
ISIC_0383780,0.27010545
ISIC_0385415,0.62738603
ISIC_0385463,0.10996604
ISIC_0385865,0.32903466
ISIC_0388802,0.186276
ISIC_0389010,0.42457464
ISIC_0389392,0.19178683
ISIC_0389675,0.24962156
ISIC_0390209,0.20216833
ISIC_0391046,0.22739537
ISIC_0391777,0.23221296
ISIC_0392680,0.1910642
ISIC_0392931,0.19697182
ISIC_0393891,0.99975294
ISIC_0394533,0.16216241
ISIC_0394763,0.12308283
ISIC_0394802,0.82850885
ISIC_0395681,0.19100611
ISIC_0395885,0.20449346
ISIC_0398134,0.11417775
ISIC_0400652,0.23052421
ISIC_0401679,0.31776902
ISIC_0403198,0.33893377
ISIC_0406137,0.24613108
ISIC_0407054,0.1669095
ISIC_0407220,0.16766493
ISIC_0408372,0.25666144
ISIC_0408969,0.22829643
ISIC_0409388,0.28131035
ISIC_0410649,0.3541078
ISIC_0411243,0.009942233
ISIC_0414776,0.0027349202
ISIC_0416431,0.059025995
ISIC_0416708,0.13890156
ISIC_0418978,0.22363667
ISIC_0419005,0.15620989
ISIC_0421107,0.0030677423
ISIC_0424070,0.54861677
ISIC_0426960,0.000119678654
ISIC_0427371,0.23089929
ISIC_0429551,0.0013084785
ISIC_0431350,0.1385203
ISIC_0431499,0.2780729
ISIC_0431738,0.16296846
ISIC_0432133,0.9802766
ISIC_0432265,0.0019730004
ISIC_0432894,0.011760451
ISIC_0433895,0.088649906
ISIC_0434253,0.0024584548
ISIC_0434274,0.11721525
ISIC_0434285,0.19100596
ISIC_0434890,0.0025255505
ISIC_0434920,0.16503091
ISIC_0435283,0.0026175128
ISIC_0435396,0.2571541
ISIC_0436298,0.45030135
ISIC_0436727,0.054754976
ISIC_0436779,0.31646198
ISIC_0436884,0.24205457
ISIC_0437081,0.0031518976
ISIC_0437384,0.17544536
ISIC_0437987,0.2575753
ISIC_0438584,0.9771642
ISIC_0439475,0.14048837
ISIC_0441244,0.001921109
ISIC_0442293,0.0017689496
ISIC_0442567,0.44326454
ISIC_0445097,0.24102059
ISIC_0446097,0.68571985
ISIC_0446287,0.2187683
ISIC_0446447,0.22300431
ISIC_0448691,0.2240503
ISIC_0450552,0.23592836
ISIC_0451155,0.9904542
ISIC_0451665,0.07802169
ISIC_0452297,0.13272321
ISIC_0453555,0.3418881
ISIC_0454124,0.18707778
ISIC_0454916,0.34926414
ISIC_0456176,0.47458485
ISIC_0456797,0.2904959
ISIC_0457344,0.19082949
ISIC_0457384,0.19882673
ISIC_0457494,0.5396805
ISIC_0457530,0.0010582221
ISIC_0457688,0.19112746
ISIC_0459718,0.19645965
ISIC_0460023,0.24766184
ISIC_0460170,0.6849309
ISIC_0460323,0.21906269
ISIC_0461615,0.23524748
ISIC_0462037,0.15643953
ISIC_0462120,0.23836376
ISIC_0462327,0.25270554
ISIC_0462336,0.17305301
ISIC_0462792,0.17486599
ISIC_0463800,0.4727276
ISIC_0464417,0.9944917
ISIC_0465975,0.3569113
ISIC_0467617,0.21120466
ISIC_0468644,1.0
ISIC_0469457,0.07931147
ISIC_0470465,0.8840226
ISIC_0470699,0.5132992
ISIC_0473489,0.20953144
ISIC_0474220,0.24001811
ISIC_0476927,0.24037308
ISIC_0477213,0.060026746
ISIC_0477217,0.23115149
ISIC_0477424,0.13270319
ISIC_0477793,0.39848801
ISIC_0477875,0.22396699
ISIC_0477986,0.24024919
ISIC_0479726,0.538383
ISIC_0479755,0.03733231
ISIC_0480158,0.16293602
ISIC_0481105,0.5336788
ISIC_0482298,0.24367768
ISIC_0482617,0.26288116
ISIC_0485889,0.009765742
ISIC_0486436,0.16366656
ISIC_0487789,0.0015500152
ISIC_0488846,0.23320854
ISIC_0490555,0.14113306
ISIC_0492058,0.48572305
ISIC_0493101,0.51982087
ISIC_0493429,0.12720595
ISIC_0493786,0.61908877
ISIC_0495167,0.8477188
ISIC_0495234,0.8069146
ISIC_0495887,0.5216607
ISIC_0495948,0.3318165
ISIC_0497721,0.5622195
ISIC_0498659,0.004537428
ISIC_0500319,0.24963774
ISIC_0500851,0.015044163
ISIC_0501199,0.48280331
ISIC_0501295,0.25112337
ISIC_0502032,0.24519151
ISIC_0502364,0.22777116
ISIC_0504453,0.32256082
ISIC_0504686,0.1829059
ISIC_0504935,0.25108135
ISIC_0505403,0.67003965
ISIC_0505447,0.24573329
ISIC_0506082,0.2279553
ISIC_0506198,0.22372709
ISIC_0508596,0.21015535
ISIC_0509538,0.24849418
ISIC_0510408,0.20543736
ISIC_0510439,0.21615511
ISIC_0510794,0.0035493153
ISIC_0511981,0.30985862
ISIC_0513674,0.14046524
ISIC_0513808,0.218192
ISIC_0515041,0.0009939162
ISIC_0515737,0.18541667
ISIC_0517531,0.25606433
ISIC_0517673,0.34496626
ISIC_0519860,0.24249233
ISIC_0520611,0.2386984
ISIC_0521580,0.20783941
ISIC_0521689,0.23725826
ISIC_0521877,0.22698992
ISIC_0522569,0.5519048
ISIC_0523596,0.0032614928
ISIC_0524466,0.9747106
ISIC_0524604,0.16722609
ISIC_0525213,0.3215737
ISIC_0525405,0.34412682
ISIC_0527588,0.2231777
ISIC_0528304,0.5091967
ISIC_0528945,0.9958455
ISIC_0530946,0.49142367
ISIC_0532813,0.2062674
ISIC_0533917,0.2574057
ISIC_0535264,0.9736598
ISIC_0535812,0.999302
ISIC_0536393,0.2558927
ISIC_0537310,0.18786353
ISIC_0537430,0.7839113
ISIC_0538335,0.004833117
ISIC_0538391,0.03894421
ISIC_0539046,0.07067438
ISIC_0539432,0.0014254383
ISIC_0539662,0.22388324
ISIC_0541206,0.32988986
ISIC_0542744,0.24242565
ISIC_0542899,0.21588355
ISIC_0543866,0.24379742
ISIC_0544482,0.0493337
ISIC_0545219,0.22263876
ISIC_0545222,0.004152257
ISIC_0546119,0.29822156
ISIC_0546506,0.66666603
ISIC_0546632,0.005488512
ISIC_0546682,0.002961957
ISIC_0547086,0.37361544
ISIC_0548182,0.5282443
ISIC_0548968,0.25183886
ISIC_0550777,0.18085517
ISIC_0554395,0.21974392
ISIC_0554507,0.16188818
ISIC_0554535,0.10695636
ISIC_0554819,0.006220494
ISIC_0555540,0.9999093
ISIC_0556297,0.23236953
ISIC_0556505,0.00045900763
ISIC_0556568,0.23549096
ISIC_0557285,0.1969895
ISIC_0557595,0.08632959
ISIC_0557850,0.0967089
ISIC_0558458,0.0017422579
ISIC_0558563,0.22062966
ISIC_0558899,0.30967936
ISIC_0559101,0.0024650663
ISIC_0561202,0.7179237
ISIC_0564203,0.25179663
ISIC_0565070,0.27013117
ISIC_0567332,0.21589398
ISIC_0570796,0.17340712
ISIC_0571162,0.9315682
ISIC_0571336,0.17698653
ISIC_0572486,0.11180133
ISIC_0574930,0.22313952
ISIC_0576125,0.23777752
ISIC_0578316,0.0950021
ISIC_0578354,0.2374132
ISIC_0579350,0.1798936
ISIC_0579367,0.89618087
ISIC_0580265,0.7358956
ISIC_0582447,0.2614457
ISIC_0582531,0.23877813
ISIC_0583833,0.24486195
ISIC_0584197,0.2509219
ISIC_0585534,0.65957063
ISIC_0586493,0.084530495
ISIC_0586601,0.23628727
ISIC_0587024,0.0013339429
ISIC_0587027,0.53949714
ISIC_0587527,0.32530558
ISIC_0588157,0.0043513323
ISIC_0588162,0.22201294
ISIC_0588352,0.6651299
ISIC_0589061,0.16148849
ISIC_0590646,0.14155474
ISIC_0591142,0.0029614486
ISIC_0591685,0.16495796
ISIC_0592225,0.25771323
ISIC_0592796,0.16813691
ISIC_0594374,0.23235396
ISIC_0594932,0.45135054
ISIC_0595682,0.0020222706
ISIC_0596005,0.005804573
ISIC_0596499,0.2531111
ISIC_0598190,0.24257943
ISIC_0598769,0.7442549
ISIC_0600649,0.7184641
ISIC_0600710,0.22180353
ISIC_0602170,0.22900468
ISIC_0602633,0.017749155
ISIC_0603307,0.17065364
ISIC_0604055,0.033664335
ISIC_0604516,0.27167103
ISIC_0605259,0.003906456
ISIC_0606244,0.19884668
ISIC_0607037,0.24834399
ISIC_0607397,0.26415086
ISIC_0607473,0.221113
ISIC_0607693,0.22514212
ISIC_0608042,0.85423714
ISIC_0608105,0.3029586
ISIC_0608330,0.25308606
ISIC_0609220,0.16402513
ISIC_0609770,0.20978794
ISIC_0610325,0.21151605
ISIC_0611293,0.25674036
ISIC_0611390,0.00882018
ISIC_0611822,0.36329967
ISIC_0612337,0.25029117
ISIC_0613199,0.17387101
ISIC_0613239,0.27554128
ISIC_0613293,0.22328977
ISIC_0613555,0.3146128
ISIC_0613748,0.0032423201
ISIC_0615241,0.2538626
ISIC_0616900,0.23828939
ISIC_0619695,0.438203
ISIC_0620316,0.003063168
ISIC_0620379,0.9412052
ISIC_0620581,0.2568317
ISIC_0621355,0.19455113
ISIC_0621919,0.25116467
ISIC_0622203,0.24765272
ISIC_0622461,0.27668744
ISIC_0623254,0.27165705
ISIC_0623493,0.5809839
ISIC_0623650,0.0037974832
ISIC_0624194,0.22531962
ISIC_0627128,0.051313035
ISIC_0627467,0.1522506
ISIC_0631039,0.24338925
ISIC_0633018,0.18591647
ISIC_0633831,0.99729985
ISIC_0634161,0.63213456
ISIC_0634896,0.27447137
ISIC_0635396,0.2553038
ISIC_0635721,0.17019033
ISIC_0636920,0.25607497
ISIC_0637104,0.6251173
ISIC_0637231,0.12231018
ISIC_0639631,0.58122194
ISIC_0640439,0.23644444
ISIC_0641371,0.18517555
ISIC_0644758,0.22566988
ISIC_0644873,0.2064258
ISIC_0645560,0.006659477
ISIC_0646211,0.00020043633
ISIC_0646723,0.21354143
ISIC_0647385,0.00012779135
ISIC_0649394,0.09360158
ISIC_0650063,0.99999976
ISIC_0650090,0.25057292
ISIC_0653629,0.04662104
ISIC_0653693,0.22267492
ISIC_0653761,0.27811366
ISIC_0654120,0.006660392
ISIC_0655378,0.24466324
ISIC_0655512,0.9510196
ISIC_0656308,0.5050423
ISIC_0660782,0.9870544
ISIC_0660925,0.16280799
ISIC_0662288,0.32044843
ISIC_0663197,0.0052240076
ISIC_0663707,0.18223873
ISIC_0664454,0.25087246
ISIC_0664524,0.38830692
ISIC_0665430,0.34225208
ISIC_0665521,0.2428915
ISIC_0667449,0.075031474
ISIC_0668855,0.6378375
ISIC_0669360,0.8915246
ISIC_0671119,0.8877963
ISIC_0673217,0.30291095
ISIC_0673441,0.2356677
ISIC_0673705,0.9484401
ISIC_0673777,0.16950844
ISIC_0673970,0.99999726
ISIC_0674308,0.2858853
ISIC_0674636,0.9452876
ISIC_0674769,0.24605545
ISIC_0675554,0.21689452
ISIC_0675743,0.23282321
ISIC_0676272,0.1018147
ISIC_0676443,0.2506143
ISIC_0676863,0.19287564
ISIC_0677660,0.20601638
ISIC_0678034,0.5187992
ISIC_0680997,0.4006012
ISIC_0681019,0.58869624
ISIC_0681410,0.10535137
ISIC_0681751,0.07517325
ISIC_0682057,0.0029479673
ISIC_0682495,0.25011045
ISIC_0682907,0.27334648
ISIC_0682960,0.17104122
ISIC_0684256,0.14573738
ISIC_0684654,0.21482411
ISIC_0684862,0.9769034
ISIC_0685033,0.2313525
ISIC_0685067,0.0030303998
ISIC_0686961,0.21513055
ISIC_0689307,0.21413648
ISIC_0692073,0.13614893
ISIC_0695000,0.68769157
ISIC_0695255,0.16907768
ISIC_0695851,0.19526315
ISIC_0697455,0.078086816
ISIC_0698209,0.0024943561
ISIC_0700078,0.24779512
ISIC_0700201,0.24904735
ISIC_0701187,0.21888815
ISIC_0701649,0.31898078
ISIC_0701776,0.24959312
ISIC_0703440,0.24995296
ISIC_0703903,0.27125317
ISIC_0703979,0.45566887
ISIC_0704243,0.20517722
ISIC_0704245,0.66412365
ISIC_0704435,0.25396648
ISIC_0705764,0.1814776
ISIC_0705909,0.2503771
ISIC_0707036,0.17582446
ISIC_0707359,0.23762608
ISIC_0707819,0.25842032
ISIC_0708442,0.019562712
ISIC_0708867,0.31197566
ISIC_0708878,0.5461971
ISIC_0710840,0.0009645183
ISIC_0712978,0.29686278
ISIC_0713157,0.28500795
ISIC_0714126,0.0033963604
ISIC_0714540,0.24787056
ISIC_0715784,0.2742994
ISIC_0715864,0.21636795
ISIC_0716650,0.12084845
ISIC_0717635,0.07725121
ISIC_0718698,0.0046323473
ISIC_0719763,0.20878579
ISIC_0720050,0.14846209
ISIC_0720319,0.3166359
ISIC_0721575,0.11447081
ISIC_0721927,0.15590043
ISIC_0722065,0.0020369957
ISIC_0722323,0.20065852
ISIC_0723369,0.26028556
ISIC_0723819,0.005155608
ISIC_0724106,0.17281134
ISIC_0724784,0.0016116988
ISIC_0727953,0.24111107
ISIC_0728055,0.09273772
ISIC_0728474,0.21116252
ISIC_0728977,0.2529485
ISIC_0729188,0.0830774
ISIC_0729365,0.35765073
ISIC_0732158,0.37796798
ISIC_0732261,0.23791692
ISIC_0733408,0.06232924
ISIC_0734038,0.4634758
ISIC_0734761,0.005219254
ISIC_0735344,0.24348988
ISIC_0735361,0.32217923
ISIC_0735507,0.050658185
ISIC_0737285,0.34484845
ISIC_0737596,0.10991217
ISIC_0737951,0.96846396
ISIC_0738067,0.9844008
ISIC_0738616,0.17134255
ISIC_0739064,0.2441417
ISIC_0739401,0.27465624
ISIC_0740997,0.004089097
ISIC_0743576,0.23951258
ISIC_0743739,0.02737449
ISIC_0743789,0.1822496
ISIC_0746818,0.5348117
ISIC_0747114,0.002435868
ISIC_0748291,0.15270026
ISIC_0749073,0.8223892
ISIC_0749202,0.22745782
ISIC_0752872,0.22421925
ISIC_0753499,0.20354983
ISIC_0755453,0.08931487
ISIC_0756977,0.13542189
ISIC_0757171,0.54545665
ISIC_0758024,0.28208348
ISIC_0758246,0.20938385
ISIC_0758568,0.0008956306
ISIC_0759383,0.24181932
ISIC_0760154,0.018242147
ISIC_0760260,0.1492625
ISIC_0762091,0.26466778
ISIC_0763495,0.248097
ISIC_0764739,0.35731667
ISIC_0765355,0.46359968
ISIC_0767812,0.2504985
ISIC_0769066,0.20068285
ISIC_0770095,0.22989008
ISIC_0770234,0.030680455
ISIC_0770508,0.20459616
ISIC_0770817,0.0020189295
ISIC_0771788,0.2719195
ISIC_0772522,0.007045077
ISIC_0772578,0.2782235
ISIC_0772706,0.11659749
ISIC_0773190,0.0066591273
ISIC_0774444,0.0019273281
ISIC_0775579,0.24547051
ISIC_0775584,0.35239926
ISIC_0776524,0.29669565
ISIC_0776616,0.13834596
ISIC_0776803,0.24330518
ISIC_0776824,0.34563434
ISIC_0777077,0.3913548
ISIC_0778512,0.4928891
ISIC_0779258,0.17710182
ISIC_0780165,0.3539179
ISIC_0781571,0.16413642
ISIC_0784160,0.2452943
ISIC_0785830,0.22059745
ISIC_0786267,0.34449598
ISIC_0786322,0.2612708
ISIC_0788550,0.103858925
ISIC_0792325,0.12305664
ISIC_0792492,0.5020643
ISIC_0792564,0.24773026
ISIC_0792986,0.17877188
ISIC_0794617,0.0012372242
ISIC_0795653,0.14274319
ISIC_0796707,0.29113266
ISIC_0797113,0.76496714
ISIC_0799427,0.485719
ISIC_0799785,0.23047248
ISIC_0799979,0.3223099
ISIC_0800693,0.16742931
ISIC_0801740,0.12493477
ISIC_0802693,0.23698269
ISIC_0803310,0.24578455
ISIC_0803341,0.3438747
ISIC_0803636,0.25612044
ISIC_0804023,0.99999
ISIC_0805392,0.25146323
ISIC_0807283,0.21961121
ISIC_0807404,0.19400445
ISIC_0808861,0.6764045
ISIC_0809377,0.27476832
ISIC_0809747,0.18023567
ISIC_0810336,0.006023222
ISIC_0810894,0.8376822
ISIC_0811323,0.28736106
ISIC_0813138,0.2189497
ISIC_0813352,0.07994362
ISIC_0814613,0.24852099
ISIC_0816087,0.26393762
ISIC_0816173,0.004506728
ISIC_0817883,0.16035798
ISIC_0818301,0.004554518
ISIC_0821277,0.0025179344
ISIC_0821445,0.22279373
ISIC_0821598,0.24952419
ISIC_0822581,0.22468926
ISIC_0823047,0.006828713
ISIC_0823591,0.24438378
ISIC_0824050,0.21219702
ISIC_0825029,0.20791668
ISIC_0825725,0.15968038
ISIC_0829859,0.22631627
ISIC_0830589,0.22713606
ISIC_0834674,0.349469
ISIC_0835778,0.39324695
ISIC_0836745,0.28656608
ISIC_0839044,0.293859
ISIC_0839368,0.14565226
ISIC_0840535,0.0053172465
ISIC_0840661,0.053363413
ISIC_0841028,0.24982712
ISIC_0842398,0.22457823
ISIC_0842798,0.19097424
ISIC_0843175,0.0101243695
ISIC_0843626,0.14652461
ISIC_0844546,0.21091637
ISIC_0844930,0.10749535
ISIC_0844952,0.40103424
ISIC_0845696,0.001473571
ISIC_0848406,0.19792637
ISIC_0848986,0.12671232
ISIC_0851144,0.24390696
ISIC_0852759,0.23437373
ISIC_0853184,0.13633537
ISIC_0853566,0.005549712
ISIC_0853893,0.23631549
ISIC_0854582,0.33981907
ISIC_0855262,0.14513211
ISIC_0856987,0.18800475
ISIC_0857436,0.07553077
ISIC_0857443,0.26056305
ISIC_0857595,0.0030616757
ISIC_0861327,0.26188996
ISIC_0862505,0.18050742
ISIC_0863212,0.5311904
ISIC_0864741,0.1484997
ISIC_0865303,0.15729745
ISIC_0866123,0.2676824
ISIC_0866838,0.32000822
ISIC_0867509,0.26183337
ISIC_0867683,0.8590534
ISIC_0868513,0.23961033
ISIC_0869415,0.20194232
ISIC_0870455,0.32023546
ISIC_0870529,0.25015822
ISIC_0871473,0.28148636
ISIC_0873174,0.2352359
ISIC_0874437,0.0008773633
ISIC_0874522,0.24296203
ISIC_0874582,0.21548498
ISIC_0874773,0.22553359
ISIC_0875072,0.24153057
ISIC_0876617,0.03793892
ISIC_0876689,0.08691598
ISIC_0877438,0.3216759
ISIC_0877919,0.06554373
ISIC_0878952,0.008647619
ISIC_0879061,0.21990554
ISIC_0879986,0.08825569
ISIC_0881100,0.0029683937
ISIC_0881645,0.14268044
ISIC_0881966,0.57317483
ISIC_0883924,0.2550037
ISIC_0884023,0.2424534
ISIC_0884538,0.001743548
ISIC_0885369,0.2488017
ISIC_0885617,0.40992442
ISIC_0886447,0.22461206
ISIC_0887532,0.0034922278
ISIC_0887743,0.12633833
ISIC_0887966,0.2557596
ISIC_0890305,0.34923327
ISIC_0891059,0.26162097
ISIC_0891718,0.19709235
ISIC_0892179,0.19320142
ISIC_0893984,0.23546158
ISIC_0894308,0.26205173
ISIC_0894646,0.19642933
ISIC_0896427,0.56553245
ISIC_0897639,0.20908251
ISIC_0897958,0.0045713577
ISIC_0898069,0.0034886422
ISIC_0899393,0.23951215
ISIC_0900251,0.058480576
ISIC_0904702,0.2503858
ISIC_0904866,0.067697726
ISIC_0906558,0.23266259
ISIC_0908698,0.23816831
ISIC_0908910,0.9898823
ISIC_0909069,0.66196436
ISIC_0910022,0.14845306
ISIC_0913137,0.7371498
ISIC_0915083,0.0067207892
ISIC_0915125,0.22156563
ISIC_0915404,0.26332775
ISIC_0915906,0.16634603
ISIC_0916159,0.15068407
ISIC_0916649,0.21647681
ISIC_0917619,0.79937875
ISIC_0917843,0.21224274
ISIC_0920023,0.20493257
ISIC_0923085,0.002466881
ISIC_0923805,0.054401856
ISIC_0924293,0.0016144058
ISIC_0924421,0.2307647
ISIC_0925021,0.37352306
