image_name,target
ISIC_0459718,0.35114592
ISIC_0460023,0.10579285
ISIC_0460170,0.47416195
ISIC_0460323,0.08682991
ISIC_0461615,0.12430343
ISIC_0462037,0.032129366
ISIC_0462120,0.5714334
ISIC_0462327,0.02068726
ISIC_0462336,0.11385803
ISIC_0462792,0.12197079
ISIC_0463800,0.23718148
ISIC_0464417,0.902888
ISIC_0465975,0.60793656
ISIC_0467617,0.060248904
ISIC_0468644,0.99872345
ISIC_0469457,0.1480664
ISIC_0470465,0.7225458
ISIC_0470699,0.7792176
ISIC_0473489,0.53142846
ISIC_0474220,0.20764379
ISIC_0476927,0.084794186
ISIC_0477213,0.35720897
ISIC_0477217,0.05861906
ISIC_0477424,0.06610872
ISIC_0477793,0.59079224
ISIC_0477875,0.28462854
ISIC_0477986,0.016230457
ISIC_0479726,0.63404554
ISIC_0479755,0.47620726
ISIC_0480158,0.054654956
ISIC_0481105,0.6404985
ISIC_0482298,0.10612144
ISIC_0482617,0.43604517
ISIC_0485889,0.83969796
ISIC_0486436,0.20135243
ISIC_0487789,0.7360025
ISIC_0488846,0.12520076
ISIC_0490555,0.23317428
ISIC_0492058,0.24134462
ISIC_0493101,0.6508684
ISIC_0493429,0.49618506
ISIC_0493786,0.644962
ISIC_0495167,0.52263314
ISIC_0495234,0.45997348
ISIC_0495887,0.6684501
ISIC_0495948,0.6999544
ISIC_0497721,0.71171415
ISIC_0498659,0.51770073
ISIC_0500319,0.18385664
ISIC_0500851,0.88739836
ISIC_0501199,0.7855274
ISIC_0501295,0.16251935
ISIC_0502032,0.12933806
ISIC_0502364,0.11867887
ISIC_0504453,0.30644456
ISIC_0504686,0.60723877
ISIC_0504935,0.11031575
ISIC_0505403,0.541233
ISIC_0505447,0.09460022
ISIC_0506082,0.24647883
ISIC_0506198,0.04137841
ISIC_0508596,0.82608473
ISIC_0509538,0.053784303
ISIC_0510408,0.08876137
ISIC_0510439,0.018238714
ISIC_0510794,0.90292835
ISIC_0511981,0.78373295
ISIC_0513674,0.23837614
ISIC_0513808,0.13512853
ISIC_0515041,0.7806123
ISIC_0515737,0.33045647
ISIC_0517531,0.04422155
ISIC_0517673,0.3203087
ISIC_0519860,0.41798243
ISIC_0520611,0.09859534
ISIC_0521580,0.107413255
ISIC_0521689,0.086642556
ISIC_0521877,0.02221714
ISIC_0522569,0.5125944
ISIC_0523596,0.91821307
ISIC_0524466,0.9610955
ISIC_0524604,0.76445675
ISIC_0525213,0.076887585
ISIC_0525405,0.38850704
ISIC_0527588,0.08104032
ISIC_0528304,0.44768062
ISIC_0528945,0.6843356
ISIC_0530946,0.79275215
ISIC_0532813,0.117936656
ISIC_0533917,0.21251515
ISIC_0535264,0.55516076
ISIC_0535812,0.9072985
ISIC_0536393,0.079656616
ISIC_0537310,0.8923899
ISIC_0537430,0.75050116
ISIC_0538335,0.76304996
ISIC_0538391,0.21377379
ISIC_0539046,0.48071212
ISIC_0539432,0.9474008
ISIC_0539662,0.018746974
ISIC_0541206,0.37017438
ISIC_0542744,0.108678475
ISIC_0542899,0.30308136
ISIC_0543866,0.02104771
ISIC_0544482,0.9446492
ISIC_0545219,0.7964993
ISIC_0545222,0.70989275
ISIC_0546119,0.60194796
ISIC_0546506,0.8225473
ISIC_0546632,0.759505
ISIC_0546682,0.78140205
ISIC_0547086,0.91760075
ISIC_0548182,0.86756873
ISIC_0548968,0.37738174
ISIC_0550777,0.18751398
ISIC_0554395,0.13700822
ISIC_0554507,0.8441781
ISIC_0554535,0.019919604
ISIC_0554819,0.92431694
ISIC_0555540,0.9988933
ISIC_0556297,0.1414168
ISIC_0556505,0.90243024
ISIC_0556568,0.20424312
ISIC_0557285,0.03231951
ISIC_0557595,0.023019914
ISIC_0557850,0.049186435
ISIC_0558458,0.62444943
ISIC_0558563,0.029292267
ISIC_0558899,0.13504466
ISIC_0559101,0.757604
ISIC_0561202,0.96784806
ISIC_0564203,0.068603076
ISIC_0565070,0.7263577
ISIC_0567332,0.44223043
ISIC_0570796,0.6182515
ISIC_0571162,0.6289701
ISIC_0571336,0.4522746
ISIC_0572486,0.052923795
ISIC_0574930,0.34961843
ISIC_0576125,0.079245366
ISIC_0578316,0.38528958
ISIC_0578354,0.64196646
ISIC_0579350,0.05067613
ISIC_0579367,0.9999052
ISIC_0580265,0.60781044
ISIC_0582447,0.96098644
ISIC_0582531,0.6256163
ISIC_0583833,0.05684245
ISIC_0584197,0.93420637
ISIC_0585534,0.9368567
ISIC_0586493,0.020127688
ISIC_0586601,0.631797
ISIC_0587024,0.61519766
ISIC_0587027,0.6133198
ISIC_0587527,0.40769872
ISIC_0588157,0.70447034
ISIC_0588162,0.7978553
ISIC_0588352,0.70644766
ISIC_0589061,0.03929237
ISIC_0590646,0.13389136
ISIC_0591142,0.8297467
ISIC_0591685,0.02401956
ISIC_0592225,0.7185196
ISIC_0592796,0.01926656
ISIC_0594374,0.38250825
ISIC_0594932,0.45223323
ISIC_0595682,0.84197474
ISIC_0596005,0.9032181
ISIC_0596499,0.06970588
ISIC_0598190,0.039278917
ISIC_0598769,0.8620164
ISIC_0600649,0.65317595
ISIC_0600710,0.22436911
ISIC_0602170,0.06978159
ISIC_0602633,0.6784821
ISIC_0603307,0.09520066
ISIC_0604055,0.3856225
ISIC_0604516,0.20864426
ISIC_0605259,0.7426761
ISIC_0606244,0.2132268
ISIC_0607037,0.68699473
ISIC_0607397,0.088069454
ISIC_0607473,0.17947012
ISIC_0607693,0.06102884
ISIC_0608042,0.73815686
ISIC_0608105,0.4444903
ISIC_0608330,0.2056257
ISIC_0609220,0.026311185
ISIC_0609770,0.2582594
ISIC_0610325,0.21029772
ISIC_0611293,0.124854766
ISIC_0611390,0.9197659
ISIC_0611822,0.7758971
ISIC_0612337,0.06765219
ISIC_0613199,0.17486958
ISIC_0613239,0.14941801
ISIC_0613293,0.13685568
ISIC_0613555,0.6139799
ISIC_0613748,0.64471906
ISIC_0615241,0.5906756
ISIC_0616900,0.08453125
ISIC_0619695,0.10588186
ISIC_0620316,0.71503204
ISIC_0620379,0.8647378
ISIC_0620581,0.12623897
ISIC_0621355,0.3816705
ISIC_0621919,0.3879482
ISIC_0622203,0.17569742
ISIC_0622461,0.27813002
ISIC_0623254,0.4575415
ISIC_0623493,0.5871291
ISIC_0623650,0.65418446
ISIC_0624194,0.49759525
ISIC_0627128,0.76817286
ISIC_0627467,0.31953925
ISIC_0631039,0.2886047
ISIC_0633018,0.5089998
ISIC_0633831,0.8718415
ISIC_0634161,0.80391866
ISIC_0634896,0.53248054
ISIC_0635396,0.04977447
ISIC_0635721,0.52642804
ISIC_0636920,0.115543336
ISIC_0637104,0.9955935
ISIC_0637231,0.25934908
ISIC_0639631,0.60246444
ISIC_0640439,0.5909214
ISIC_0641371,0.097012274
ISIC_0644758,0.13970804
ISIC_0644873,0.52849936
ISIC_0645560,0.78083396
ISIC_0646211,0.9929472
ISIC_0646723,0.3949743
ISIC_0647385,0.2961394
ISIC_0649394,0.90030164
ISIC_0650063,0.9999989
ISIC_0650090,0.8344089
ISIC_0653629,0.43114477
ISIC_0653693,0.017316025
ISIC_0653761,0.047063436
ISIC_0654120,0.765288
ISIC_0655378,0.04078355
ISIC_0655512,0.8597033
ISIC_0656308,0.4429496
ISIC_0660782,0.67345345
ISIC_0660925,0.16961318
ISIC_0662288,0.60273856
ISIC_0663197,0.8046918
ISIC_0663707,0.021738907
ISIC_0664454,0.25223556
ISIC_0664524,0.32785466
ISIC_0665430,0.42306098
ISIC_0665521,0.20649035
ISIC_0667449,0.1605876
ISIC_0668855,0.5576212
ISIC_0669360,0.54033715
ISIC_0671119,0.8764789
ISIC_0673217,0.85308963
ISIC_0673441,0.06965062
ISIC_0673705,0.75387347
ISIC_0673777,0.32489812
ISIC_0673970,0.90969396
ISIC_0674308,0.82326686
ISIC_0674636,0.9271632
ISIC_0674769,0.031792343
ISIC_0675554,0.10777152
ISIC_0675743,0.078527786
ISIC_0676272,0.6278774
ISIC_0676443,0.32687145
ISIC_0676863,0.2607517
ISIC_0677660,0.106556915
ISIC_0678034,0.43174666
ISIC_0680997,0.9894866
ISIC_0681019,0.7713691
ISIC_0681410,0.2862468
ISIC_0681751,0.91489947
ISIC_0682057,0.8157428
ISIC_0682495,0.22132902
ISIC_0682907,0.29888156
ISIC_0682960,0.03545063
ISIC_0684256,0.3629923
ISIC_0684654,0.19051532
ISIC_0684862,0.99785656
ISIC_0685033,0.26649758
ISIC_0685067,0.61803746
ISIC_0686961,0.45684958
ISIC_0689307,0.079998165
ISIC_0692073,0.77705693
ISIC_0695000,0.78037035
ISIC_0695255,0.38504446
ISIC_0695851,0.06216337
ISIC_0697455,0.3328666
ISIC_0698209,0.9463834
ISIC_0700078,0.14822227
ISIC_0700201,0.1727664
ISIC_0701187,0.35654718
ISIC_0701649,0.24837399
ISIC_0701776,0.09612991
ISIC_0703440,0.2532159
ISIC_0703903,0.8177895
ISIC_0703979,0.2927972
ISIC_0704243,0.3019907
ISIC_0704245,0.25334483
ISIC_0704435,0.03999891
ISIC_0705764,0.18321614
ISIC_0705909,0.12578516
ISIC_0707036,0.5227549
ISIC_0707359,0.01989785
ISIC_0707819,0.06529097
ISIC_0708442,0.97305036
ISIC_0708867,0.4713018
ISIC_0708878,0.47187656
ISIC_0710840,0.957497
ISIC_0712978,0.63463145
ISIC_0713157,0.34095705
ISIC_0714126,0.68806267
ISIC_0714540,0.40016735
ISIC_0715784,0.22030203
ISIC_0715864,0.19035816
ISIC_0716650,0.08030704
ISIC_0717635,0.3907015
ISIC_0718698,0.27058312
ISIC_0719763,0.034017023
ISIC_0720050,0.11136364
ISIC_0720319,0.48873168
ISIC_0721575,0.2831711
ISIC_0721927,0.13877061
ISIC_0722065,0.94358283
ISIC_0722323,0.0124681685
ISIC_0723369,0.62563914
ISIC_0723819,0.57306534
ISIC_0724106,0.50393265
ISIC_0724784,0.79752904
ISIC_0727953,0.3210778
ISIC_0728055,0.20340776
ISIC_0728474,0.273061
ISIC_0728977,0.2727876
ISIC_0729188,0.2122637
ISIC_0729365,0.50521064
ISIC_0732158,0.80144554
ISIC_0732261,0.5475464
ISIC_0733408,0.27775046
ISIC_0734038,0.6099744
ISIC_0734761,0.92880815
ISIC_0735344,0.44299382
ISIC_0735361,0.27219653
ISIC_0735507,0.17071202
ISIC_0737285,0.43673378
ISIC_0737596,0.15616019
ISIC_0737951,0.869251
ISIC_0738067,0.84540117
ISIC_0738616,0.18106154
ISIC_0739064,0.25843585
ISIC_0739401,0.40429202
ISIC_0740997,0.6347821
ISIC_0743576,0.16438301
ISIC_0743739,0.92096645
ISIC_0743789,0.30827132
ISIC_0746818,0.7804764
ISIC_0747114,0.81118447
ISIC_0748291,0.055139933
ISIC_0749073,0.65953815
ISIC_0749202,0.61691064
ISIC_0752872,0.26236215
ISIC_0753499,0.026219212
ISIC_0755453,0.43285584
ISIC_0756977,0.17718743
ISIC_0757171,0.56293124
ISIC_0758024,0.12131404
ISIC_0758246,0.09683213
ISIC_0758568,0.94621366
ISIC_0759383,0.5968084
ISIC_0760154,0.37992132
ISIC_0760260,0.084598415
ISIC_0762091,0.028865281
ISIC_0763495,0.3920579
ISIC_0764739,0.6392844
ISIC_0765355,0.73867315
ISIC_0767812,0.19809262
ISIC_0769066,0.08158976
ISIC_0770095,0.054214977
ISIC_0770234,0.028513644
ISIC_0770508,0.5215918
ISIC_0770817,0.8051898
ISIC_0771788,0.31656662
ISIC_0772522,0.7440836
ISIC_0772578,0.6289902
ISIC_0772706,0.2830207
ISIC_0773190,0.5405216
ISIC_0774444,0.68992287
ISIC_0775579,0.38979363
ISIC_0775584,0.9944952
ISIC_0776524,0.06119471
ISIC_0776616,0.06719952
ISIC_0776803,0.70962954
ISIC_0776824,0.57385916
ISIC_0777077,0.4910367
ISIC_0778512,0.5482959
ISIC_0779258,0.05405192
ISIC_0780165,0.56475693
ISIC_0781571,0.65312964
ISIC_0784160,0.24018128
ISIC_0785830,0.3941875
ISIC_0786267,0.37979364
ISIC_0786322,0.71497464
ISIC_0788550,0.8560984
ISIC_0792325,0.044408955
ISIC_0792492,0.8184885
ISIC_0792564,0.05441901
ISIC_0792986,0.03753016
ISIC_0794617,0.8556359
ISIC_0795653,0.83350587
ISIC_0796707,0.33808482
ISIC_0797113,0.6093817
ISIC_0799427,0.84057456
ISIC_0799785,0.027103128
ISIC_0799979,0.9664041
ISIC_0800693,0.33533156
ISIC_0801740,0.1272978
ISIC_0802693,0.2635409
ISIC_0803310,0.3287967
ISIC_0803341,0.46792394
ISIC_0803636,0.103474334
ISIC_0804023,0.9952134
ISIC_0805392,0.07766365
ISIC_0807283,0.042438295
ISIC_0807404,0.1844261
ISIC_0808861,0.60864383
ISIC_0809377,0.5256386
ISIC_0809747,0.08842134
ISIC_0810336,0.78185874
ISIC_0810894,0.6809961
ISIC_0811323,0.36605304
ISIC_0813138,0.73922294
ISIC_0813352,0.34063148
ISIC_0814613,0.9190213
ISIC_0816087,0.12378757
ISIC_0816173,0.44075942
ISIC_0817883,0.021478288
ISIC_0818301,0.6030951
ISIC_0821277,0.56371397
ISIC_0821445,0.5119538
ISIC_0821598,0.19017017
ISIC_0822581,0.42784184
ISIC_0823047,0.8531627
ISIC_0823591,0.027307542
ISIC_0824050,0.023423659
ISIC_0825029,0.36529735
ISIC_0825725,0.93112063
ISIC_0829859,0.05771002
ISIC_0830589,0.04874402
ISIC_0834674,0.1584886
ISIC_0835778,0.9172553
ISIC_0836745,0.38564128
ISIC_0839044,0.5257917
ISIC_0839368,0.38651744
ISIC_0840535,0.75040126
ISIC_0840661,0.24396983
ISIC_0841028,0.07604152
ISIC_0842398,0.4555157
ISIC_0842798,0.16648391
ISIC_0843175,0.8004956
ISIC_0843626,0.05414172
ISIC_0844546,0.07984408
ISIC_0844930,0.29496664
ISIC_0844952,0.35326084
ISIC_0845696,0.9423376
ISIC_0848406,0.8078393
ISIC_0848986,0.42405653
ISIC_0851144,0.21533346
ISIC_0852759,0.117417835
ISIC_0853184,0.59849787
ISIC_0853566,0.95264935
ISIC_0853893,0.12845594
ISIC_0854582,0.9999014
ISIC_0855262,0.027623514
ISIC_0856987,0.050079424
ISIC_0857436,0.9629449
ISIC_0857443,0.2565248
ISIC_0857595,0.8003665
ISIC_0861327,0.45431817
ISIC_0862505,0.046013303
ISIC_0863212,0.44347134
ISIC_0864741,0.45723584
ISIC_0865303,0.34933013
ISIC_0866123,0.06309478
ISIC_0866838,0.48807475
ISIC_0867509,0.38111037
ISIC_0867683,0.8272106
ISIC_0868513,0.021738924
ISIC_0869415,0.07250788
ISIC_0870455,0.5375492
ISIC_0870529,0.111036845
ISIC_0871473,0.23576936
ISIC_0873174,0.42995775
ISIC_0874437,0.6487432
ISIC_0874522,0.04886365
ISIC_0874582,0.025222717
ISIC_0874773,0.80814517
ISIC_0875072,0.078164294
ISIC_0876617,0.23934424
ISIC_0876689,0.6100356
ISIC_0877438,0.82283187
ISIC_0877919,0.08874438
ISIC_0878952,0.511325
ISIC_0879061,0.93621904
ISIC_0879986,0.24452223
ISIC_0881100,0.82225573
ISIC_0881645,0.057781283
ISIC_0881966,0.517786
ISIC_0883924,0.18927787
ISIC_0884023,0.113978736
ISIC_0884538,0.8420091
ISIC_0885369,0.041505277
ISIC_0885617,0.6448462
ISIC_0886447,0.39866748
ISIC_0887532,0.82132435
ISIC_0887743,0.022417048
ISIC_0887966,0.045394827
ISIC_0890305,0.043652613
ISIC_0891059,0.12334215
ISIC_0891718,0.073793255
ISIC_0892179,0.06399275
ISIC_0893984,0.0658441
ISIC_0894308,0.14398637
ISIC_0894646,0.26815104
ISIC_0896427,0.53787404
ISIC_0897639,0.17297746
ISIC_0897958,0.9515635
ISIC_0898069,0.8080395
ISIC_0899393,0.10336737
ISIC_0900251,0.38524598
ISIC_0904702,0.10968203
ISIC_0904866,0.039941136
ISIC_0906558,0.17670105
ISIC_0908698,0.50687236
ISIC_0908910,0.96659696
ISIC_0909069,0.756527
ISIC_0910022,0.048363585
ISIC_0913137,0.50071746
ISIC_0915083,0.7268708
ISIC_0915125,0.43967044
ISIC_0915404,0.317638
ISIC_0915906,0.025326567
ISIC_0916159,0.43220428
ISIC_0916649,0.10645446
ISIC_0917619,0.40262344
ISIC_0917843,0.6384519
ISIC_0920023,0.14071359
ISIC_0923085,0.757984
ISIC_0923805,0.14623564
ISIC_0924293,0.90152526
ISIC_0924421,0.052997377
ISIC_0925021,0.63499534
ISIC_0925309,0.78787905
ISIC_0925595,0.7751831
ISIC_0928578,0.7051355
ISIC_0929007,0.24977846
ISIC_0929505,0.20475325
ISIC_0929834,0.6709416
ISIC_0930476,0.683209
