image_name,target
ISIC_0307411,0.060079437
ISIC_0309192,0.17355126
ISIC_0309503,0.21970837
ISIC_0310320,0.752081
ISIC_0311235,0.95716494
ISIC_0311814,0.044871524
ISIC_0312717,0.037135653
ISIC_0313675,0.031369902
ISIC_0317285,0.6334264
ISIC_0318934,0.015046756
ISIC_0319131,0.004073357
ISIC_0319990,0.0015070566
ISIC_0320662,0.0054534343
ISIC_0321218,0.0006527686
ISIC_0321906,0.0011063116
ISIC_0321948,0.13803746
ISIC_0322514,0.118501574
ISIC_0327756,0.5453984
ISIC_0328346,0.00614954
ISIC_0328687,0.05972765
ISIC_0328823,0.012130011
ISIC_0329169,0.557059
ISIC_0329910,0.24822126
ISIC_0330060,0.3287952
ISIC_0330886,0.2603456
ISIC_0332421,0.06662782
ISIC_0332456,0.80166185
ISIC_0334179,0.0020490286
ISIC_0335244,0.0071464456
ISIC_0335886,0.001344245
ISIC_0336093,0.3137784
ISIC_0338118,0.0005843341
ISIC_0338587,0.04161869
ISIC_0339455,0.0043547526
ISIC_0340198,0.02071311
ISIC_0340572,0.00071188033
ISIC_0341315,0.083925135
ISIC_0343131,0.46845558
ISIC_0343283,0.37999332
ISIC_0346766,0.0013555004
ISIC_0347157,0.0018098044
ISIC_0348342,0.15757513
ISIC_0350347,0.4505621
ISIC_0350470,0.006575444
ISIC_0351156,0.7866645
ISIC_0351912,0.3782819
ISIC_0352620,0.0025250462
ISIC_0353021,0.07286496
ISIC_0355377,0.012554268
ISIC_0358260,0.02789212
ISIC_0358623,0.02937633
ISIC_0359676,0.010152383
ISIC_0359720,0.20237453
ISIC_0361122,0.020144466
ISIC_0366488,0.00080311834
ISIC_0367795,0.0012190035
ISIC_0367988,0.9742852
ISIC_0368092,0.2312201
ISIC_0368696,0.022928555
ISIC_0369888,0.0017018667
ISIC_0370322,0.106826864
ISIC_0371470,0.0022763938
ISIC_0371907,0.0063831923
ISIC_0372927,0.0033482686
ISIC_0372955,0.0032920653
ISIC_0372971,0.0064610983
ISIC_0373723,0.015468803
ISIC_0375431,0.36753073
ISIC_0377642,0.10620932
ISIC_0378391,0.001134384
ISIC_0378668,0.14203757
ISIC_0379549,0.010170882
ISIC_0380224,0.0293832
ISIC_0381595,0.304782
ISIC_0382931,0.0014110827
ISIC_0383641,0.9724046
ISIC_0383780,0.00957928
ISIC_0385415,0.74735147
ISIC_0385463,0.023875223
ISIC_0385865,0.51598215
ISIC_0388802,0.016459921
ISIC_0389010,0.2679068
ISIC_0389392,0.1608671
ISIC_0389675,0.06551326
ISIC_0390209,0.022847347
ISIC_0391046,0.62001586
ISIC_0391777,0.012427067
ISIC_0392680,0.0895251
ISIC_0392931,0.027704623
ISIC_0393891,0.41557127
ISIC_0394533,0.02373852
ISIC_0394763,0.0049121324
ISIC_0394802,0.60807496
ISIC_0395681,0.08280871
ISIC_0395885,0.0044580027
ISIC_0398134,0.042451903
ISIC_0400652,0.006995483
ISIC_0401679,0.17678095
ISIC_0403198,0.21709418
ISIC_0406137,0.08429569
ISIC_0407054,0.014278861
ISIC_0407220,0.12349994
ISIC_0408372,0.17058066
ISIC_0408969,0.0056723417
ISIC_0409388,0.756056
ISIC_0410649,0.27903885
ISIC_0411243,0.001134819
ISIC_0414776,0.0013275765
ISIC_0416431,0.087223805
ISIC_0416708,0.019263003
ISIC_0418978,0.0033475887
ISIC_0419005,0.5948852
ISIC_0421107,0.0029172488
ISIC_0424070,0.32130483
ISIC_0426960,0.002481592
ISIC_0427371,0.016657643
ISIC_0429551,0.0040010954
ISIC_0431350,0.009533006
ISIC_0431499,0.3202636
ISIC_0431738,0.13525856
ISIC_0432133,0.4206012
ISIC_0432265,0.0011138396
ISIC_0432894,0.0007027508
ISIC_0433895,0.06121353
ISIC_0434253,0.0013050266
ISIC_0434274,0.0044950987
ISIC_0434285,0.014290979
ISIC_0434890,0.0071869153
ISIC_0434920,0.069021
ISIC_0435283,0.0042897575
ISIC_0435396,0.02344049
ISIC_0436298,0.10019386
ISIC_0436727,0.21928948
ISIC_0436779,0.20027298
ISIC_0436884,0.0048073293
ISIC_0437081,0.0014665044
ISIC_0437384,0.012949495
ISIC_0437987,0.17419958
ISIC_0438584,0.96851724
ISIC_0439475,0.057218634
ISIC_0441244,0.0011554208
ISIC_0442293,0.045635156
ISIC_0442567,0.13764045
ISIC_0445097,0.022635961
ISIC_0446097,0.9377013
ISIC_0446287,0.1467756
ISIC_0446447,0.0010488629
ISIC_0448691,0.28669995
ISIC_0450552,0.1312778
ISIC_0451155,0.47813156
ISIC_0451665,0.40431312
ISIC_0452297,0.044301707
ISIC_0453555,0.8576937
ISIC_0454124,0.017188264
ISIC_0454916,0.13334635
ISIC_0456176,0.43805116
ISIC_0456797,0.042851403
ISIC_0457344,0.31781796
ISIC_0457384,0.008720823
ISIC_0457494,0.041771255
ISIC_0457530,0.0073175086
ISIC_0457688,0.24580717
ISIC_0459718,0.24772865
ISIC_0460023,0.00310584
ISIC_0460170,0.36388686
ISIC_0460323,0.005437279
ISIC_0461615,0.09710672
ISIC_0462037,0.02597903
ISIC_0462120,0.60880274
ISIC_0462327,0.023161316
ISIC_0462336,0.019851707
ISIC_0462792,0.0027159783
ISIC_0463800,0.1009928
ISIC_0464417,0.7689684
ISIC_0465975,0.14401592
ISIC_0467617,0.004017625
ISIC_0468644,0.73384976
ISIC_0469457,0.059909604
ISIC_0470465,0.6195734
ISIC_0470699,0.79782104
ISIC_0473489,0.036717236
ISIC_0474220,0.014128989
ISIC_0476927,0.20263585
ISIC_0477213,0.70173997
ISIC_0477217,0.0075106593
ISIC_0477424,0.021773208
ISIC_0477793,0.53738207
ISIC_0477875,0.12896447
ISIC_0477986,0.03547287
ISIC_0479726,0.72452223
ISIC_0479755,0.070194006
ISIC_0480158,0.017862368
ISIC_0481105,0.8707638
ISIC_0482298,0.00657128
ISIC_0482617,0.044889234
ISIC_0485889,0.00839433
ISIC_0486436,0.03000839
ISIC_0487789,0.0027794389
ISIC_0488846,0.027491132
ISIC_0490555,0.0015495414
ISIC_0492058,0.086185515
ISIC_0493101,0.055382006
ISIC_0493429,0.2723265
ISIC_0493786,0.4305725
ISIC_0495167,0.3308952
ISIC_0495234,0.08932543
ISIC_0495887,0.7440878
ISIC_0495948,0.71092165
ISIC_0497721,0.5483085
ISIC_0498659,0.0012166725
ISIC_0500319,0.0039728754
ISIC_0500851,0.0040132236
ISIC_0501199,0.495221
ISIC_0501295,0.020603977
ISIC_0502032,0.008548885
ISIC_0502364,0.11096352
ISIC_0504453,0.28179783
ISIC_0504686,0.4066334
ISIC_0504935,0.018620232
ISIC_0505403,0.6405115
ISIC_0505447,0.008079188
ISIC_0506082,0.046902936
ISIC_0506198,0.005191235
ISIC_0508596,0.00793308
ISIC_0509538,0.0030577178
ISIC_0510408,0.057099655
ISIC_0510439,0.028774502
ISIC_0510794,0.0019553646
ISIC_0511981,0.1814322
ISIC_0513674,0.014535503
ISIC_0513808,0.008022039
ISIC_0515041,0.00073901913
ISIC_0515737,0.22609878
ISIC_0517531,0.07311123
ISIC_0517673,0.1523556
ISIC_0519860,0.15618187
ISIC_0520611,0.11679643
ISIC_0521580,0.019167978
ISIC_0521689,0.062154796
ISIC_0521877,0.0024830739
ISIC_0522569,0.64844424
ISIC_0523596,0.0023111878
ISIC_0524466,0.8933694
ISIC_0524604,0.1615666
ISIC_0525213,0.1572641
ISIC_0525405,0.06588824
ISIC_0527588,0.012737204
ISIC_0528304,0.3361515
ISIC_0528945,0.3636903
ISIC_0530946,0.8552211
ISIC_0532813,0.007841467
ISIC_0533917,0.021060206
ISIC_0535264,0.4076973
ISIC_0535812,0.07560188
ISIC_0536393,0.21198712
ISIC_0537310,0.012683202
ISIC_0537430,0.6495323
ISIC_0538335,0.0011685704
ISIC_0538391,0.108485766
ISIC_0539046,0.2617313
ISIC_0539432,0.010168395
ISIC_0539662,0.2245417
ISIC_0541206,0.25307676
ISIC_0542744,0.16545895
ISIC_0542899,0.14359775
ISIC_0543866,0.04908492
ISIC_0544482,0.0032552767
ISIC_0545219,0.061257415
ISIC_0545222,0.0019099015
ISIC_0546119,0.36592746
ISIC_0546506,0.227328
ISIC_0546632,0.0013997563
ISIC_0546682,0.002001579
ISIC_0547086,0.15107746
ISIC_0548182,0.9825932
ISIC_0548968,0.7457499
ISIC_0550777,0.13706629
ISIC_0554395,0.003967161
ISIC_0554507,0.18766151
ISIC_0554535,0.002950595
ISIC_0554819,0.011220835
ISIC_0555540,0.37014672
ISIC_0556297,0.0025109726
ISIC_0556505,0.03747431
ISIC_0556568,0.0030323698
ISIC_0557285,0.027803063
ISIC_0557595,0.0015351899
ISIC_0557850,0.013614103
ISIC_0558458,0.0023552242
ISIC_0558563,0.0023908268
ISIC_0558899,0.17760473
ISIC_0559101,0.0016702374
ISIC_0561202,0.78311926
ISIC_0564203,0.060910072
ISIC_0565070,0.51546085
ISIC_0567332,0.29796275
ISIC_0570796,0.14964928
ISIC_0571162,0.31069118
ISIC_0571336,0.19577017
ISIC_0572486,0.016138073
ISIC_0574930,0.045483064
ISIC_0576125,0.09535823
ISIC_0578316,0.0729539
ISIC_0578354,0.726457
ISIC_0579350,0.22639123
ISIC_0579367,0.9999951
ISIC_0580265,0.727234
ISIC_0582447,0.7654545
ISIC_0582531,0.58838695
ISIC_0583833,0.009839811
ISIC_0584197,0.26859048
ISIC_0585534,0.7686239
ISIC_0586493,0.006060523
ISIC_0586601,0.12815242
ISIC_0587024,0.0011327892
ISIC_0587027,0.47820807
ISIC_0587527,0.5804964
ISIC_0588157,0.0059212404
ISIC_0588162,0.23931958
ISIC_0588352,0.6964826
ISIC_0589061,0.022333223
ISIC_0590646,0.0016857513
ISIC_0591142,0.003038891
ISIC_0591685,0.03594543
ISIC_0592225,0.5612353
ISIC_0592796,0.007578278
ISIC_0594374,0.03803245
ISIC_0594932,0.20335302
ISIC_0595682,0.0074808113
ISIC_0596005,0.0010308337
ISIC_0596499,0.024092807
ISIC_0598190,0.007336528
ISIC_0598769,0.60204
ISIC_0600649,0.29917124
ISIC_0600710,0.042937778
ISIC_0602170,0.0035370253
ISIC_0602633,0.71350354
ISIC_0603307,0.016668277
ISIC_0604055,0.41428187
ISIC_0604516,0.36456722
ISIC_0605259,0.0019202654
ISIC_0606244,0.37496817
ISIC_0607037,0.13644569
ISIC_0607397,0.047066025
ISIC_0607473,0.008956466
ISIC_0607693,0.029774822
ISIC_0608042,0.6912866
ISIC_0608105,0.28882757
ISIC_0608330,0.02911242
ISIC_0609220,0.0522156
ISIC_0609770,0.049050346
ISIC_0610325,0.59906745
ISIC_0611293,0.009994676
ISIC_0611390,0.00040474013
ISIC_0611822,0.6170488
ISIC_0612337,0.020596532
ISIC_0613199,0.13305716
ISIC_0613239,0.003307343
ISIC_0613293,0.017600738
ISIC_0613555,0.47803256
ISIC_0613748,0.02649069
ISIC_0615241,0.6065964
ISIC_0616900,0.009292367
ISIC_0619695,0.07563573
ISIC_0620316,0.00074597495
ISIC_0620379,0.40414566
ISIC_0620581,0.023825955
ISIC_0621355,0.032919016
ISIC_0621919,0.0072771246
ISIC_0622203,0.0023756803
ISIC_0622461,0.06735055
ISIC_0623254,0.32121736
ISIC_0623493,0.55648446
ISIC_0623650,0.00094332715
ISIC_0624194,0.7347058
ISIC_0627128,0.60712725
ISIC_0627467,0.7124261
ISIC_0631039,0.29104358
ISIC_0633018,0.080902986
ISIC_0633831,0.79438645
ISIC_0634161,0.5946443
ISIC_0634896,0.50086313
ISIC_0635396,0.020625
ISIC_0635721,0.35848105
ISIC_0636920,0.21190755
ISIC_0637104,0.9984528
ISIC_0637231,0.010561092
ISIC_0639631,0.20824024
ISIC_0640439,0.21268828
ISIC_0641371,0.046488415
ISIC_0644758,0.020528454
ISIC_0644873,0.29019716
ISIC_0645560,0.0014491935
ISIC_0646211,0.012638307
ISIC_0646723,0.02983446
ISIC_0647385,0.13987379
ISIC_0649394,0.15940715
ISIC_0650063,0.9891221
ISIC_0650090,0.1394901
ISIC_0653629,0.30461508
ISIC_0653693,0.0030065775
ISIC_0653761,0.09060458
ISIC_0654120,0.00083808077
ISIC_0655378,0.023408506
ISIC_0655512,0.43785253
ISIC_0656308,0.23504817
ISIC_0660782,0.84958565
ISIC_0660925,0.009109539
ISIC_0662288,0.6759892
ISIC_0663197,0.00277575
ISIC_0663707,0.0016081196
ISIC_0664454,0.004086057
ISIC_0664524,0.10361292
ISIC_0665430,0.48086724
ISIC_0665521,0.0060038036
ISIC_0667449,0.013631899
ISIC_0668855,0.681945
ISIC_0669360,0.927243
ISIC_0671119,0.8039708
ISIC_0673217,0.6049104
ISIC_0673441,0.005644421
ISIC_0673705,0.3436816
ISIC_0673777,0.06786759
ISIC_0673970,0.91540956
ISIC_0674308,0.6643627
ISIC_0674636,0.41220364
ISIC_0674769,0.024096757
ISIC_0675554,0.017877532
ISIC_0675743,0.004242705
ISIC_0676272,0.010638509
ISIC_0676443,0.46051624
ISIC_0676863,0.0111159105
ISIC_0677660,0.01087176
ISIC_0678034,0.22839847
ISIC_0680997,0.44187686
ISIC_0681019,0.18356803
ISIC_0681410,0.03185191
ISIC_0681751,0.21179757
ISIC_0682057,0.0012040259
ISIC_0682495,0.054148596
ISIC_0682907,0.030604852
ISIC_0682960,0.018310074
ISIC_0684256,0.4903238
ISIC_0684654,0.04717789
ISIC_0684862,0.049732644
ISIC_0685033,0.25455958
ISIC_0685067,0.00107832
ISIC_0686961,0.2426377
ISIC_0689307,0.0066641658
ISIC_0692073,0.014605626
ISIC_0695000,0.7168548
ISIC_0695255,0.20588006
ISIC_0695851,0.014309619
ISIC_0697455,0.38666028
ISIC_0698209,0.0021670393
ISIC_0700078,0.03850307
ISIC_0700201,0.020379357
ISIC_0701187,0.3947565
ISIC_0701649,0.17800252
ISIC_0701776,0.030351609
ISIC_0703440,0.004612967
ISIC_0703903,0.11386985
ISIC_0703979,0.20029247
ISIC_0704243,0.12665004
ISIC_0704245,0.17389068
ISIC_0704435,0.019745212
ISIC_0705764,0.24001913
ISIC_0705909,0.080005616
ISIC_0707036,0.51438576
ISIC_0707359,0.0069842273
ISIC_0707819,0.21243583
ISIC_0708442,0.0039636837
ISIC_0708867,0.3879264
ISIC_0708878,0.19274037
ISIC_0710840,0.002097568
ISIC_0712978,0.8120174
ISIC_0713157,0.065489195
ISIC_0714126,0.0012214722
ISIC_0714540,0.02670614
ISIC_0715784,0.10925137
ISIC_0715864,0.065381214
ISIC_0716650,0.008417012
ISIC_0717635,0.04093727
ISIC_0718698,0.0170027
ISIC_0719763,0.012806786
ISIC_0720050,0.019469624
ISIC_0720319,0.08678307
ISIC_0721575,0.005853697
ISIC_0721927,0.08727872
ISIC_0722065,0.0015575946
ISIC_0722323,0.013415007
ISIC_0723369,0.11413379
ISIC_0723819,0.0015617106
ISIC_0724106,0.13008644
ISIC_0724784,0.00044813484
ISIC_0727953,0.3137241
ISIC_0728055,0.040960263
ISIC_0728474,0.0039830343
ISIC_0728977,0.2645631
ISIC_0729188,0.118336335
ISIC_0729365,0.32643095
ISIC_0732158,0.7459347
ISIC_0732261,0.1947195
ISIC_0733408,0.1306661
ISIC_0734038,0.33369175
ISIC_0734761,0.0014893202
ISIC_0735344,0.47203514
ISIC_0735361,0.08077763
ISIC_0735507,0.114280336
ISIC_0737285,0.31288007
ISIC_0737596,0.02077706
ISIC_0737951,0.98810625
ISIC_0738067,0.3034812
ISIC_0738616,0.019468458
ISIC_0739064,0.07613337
ISIC_0739401,0.2368104
ISIC_0740997,0.000983574
ISIC_0743576,0.04126242
ISIC_0743739,0.0013162225
ISIC_0743789,0.21090445
ISIC_0746818,0.79039824
ISIC_0747114,0.002819021
ISIC_0748291,0.004438116
ISIC_0749073,0.57757837
ISIC_0749202,0.0063502276
ISIC_0752872,0.20358667
ISIC_0753499,0.0020934937
ISIC_0755453,0.28613177
ISIC_0756977,0.13423909
ISIC_0757171,0.2540018
ISIC_0758024,0.14387368
ISIC_0758246,0.012431041
ISIC_0758568,0.0024160636
ISIC_0759383,0.76529443
ISIC_0760154,0.080739394
ISIC_0760260,0.0031081631
ISIC_0762091,0.0511356
ISIC_0763495,0.018601444
ISIC_0764739,0.74865806
ISIC_0765355,0.5429841
ISIC_0767812,0.0909215
ISIC_0769066,0.003465058
ISIC_0770095,0.009418967
ISIC_0770234,0.0029843806
ISIC_0770508,0.544708
ISIC_0770817,0.0012136642
ISIC_0771788,0.15564722
ISIC_0772522,0.0019902713
ISIC_0772578,0.5192115
ISIC_0772706,0.06505381
ISIC_0773190,0.0013098314
ISIC_0774444,0.0010204732
ISIC_0775579,0.16965218
ISIC_0775584,0.9643475
ISIC_0776524,0.0141660785
ISIC_0776616,0.14863487
ISIC_0776803,0.7092746
ISIC_0776824,0.28291833
ISIC_0777077,0.5237947
ISIC_0778512,0.2967762
ISIC_0779258,0.016747616
ISIC_0780165,0.7345062
ISIC_0781571,0.5798188
ISIC_0784160,0.13923074
ISIC_0785830,0.2640556
ISIC_0786267,0.3396467
ISIC_0786322,0.4508536
ISIC_0788550,0.031746954
ISIC_0792325,0.010367814
ISIC_0792492,0.10546016
ISIC_0792564,0.031984083
ISIC_0792986,0.09036268
ISIC_0794617,0.0010844707
ISIC_0795653,0.2970116
ISIC_0796707,0.02420965
ISIC_0797113,0.4982123
ISIC_0799427,0.118210055
ISIC_0799785,0.057818536
ISIC_0799979,0.5009073
ISIC_0800693,0.24614477
ISIC_0801740,0.062467385
ISIC_0802693,0.05063925
ISIC_0803310,0.004488979
ISIC_0803341,0.4768437
ISIC_0803636,0.07082894
ISIC_0804023,0.42241585
ISIC_0805392,0.014774922
ISIC_0807283,0.10437831
ISIC_0807404,0.014461635
ISIC_0808861,0.69835615
ISIC_0809377,0.013560332
ISIC_0809747,0.04502522
ISIC_0810336,0.0056415177
ISIC_0810894,0.5444256
ISIC_0811323,0.109482355
ISIC_0813138,0.6849735
ISIC_0813352,0.06174008
ISIC_0814613,0.09793798
ISIC_0816087,0.10829803
ISIC_0816173,0.0012586868
ISIC_0817883,0.00072389655
ISIC_0818301,0.0007865521
ISIC_0821277,0.00117549
ISIC_0821445,0.051757675
ISIC_0821598,0.0032628418
ISIC_0822581,0.04873091
ISIC_0823047,0.0010979176
ISIC_0823591,0.0009875158
ISIC_0824050,0.003309606
ISIC_0825029,0.58288985
ISIC_0825725,0.6430405
ISIC_0829859,0.24610254
ISIC_0830589,0.008887092
ISIC_0834674,0.24736516
ISIC_0835778,0.27149996
ISIC_0836745,0.18332851
ISIC_0839044,0.15612236
ISIC_0839368,0.066851504
ISIC_0840535,0.001107829
ISIC_0840661,0.06984831
ISIC_0841028,0.07915807
ISIC_0842398,0.1939381
ISIC_0842798,0.021466618
ISIC_0843175,0.0023813953
ISIC_0843626,0.0050377413
ISIC_0844546,0.03657603
ISIC_0844930,0.044637967
ISIC_0844952,0.17223777
ISIC_0845696,0.004080895
ISIC_0848406,0.41065577
ISIC_0848986,0.12960647
ISIC_0851144,0.007977279
ISIC_0852759,0.018585028
ISIC_0853184,0.18328187
ISIC_0853566,0.0073006963
ISIC_0853893,0.6328469
ISIC_0854582,0.6288403
ISIC_0855262,0.0027062458
ISIC_0856987,0.016888514
ISIC_0857436,0.103498645
ISIC_0857443,0.049992654
ISIC_0857595,0.0010456607
ISIC_0861327,0.4699285
ISIC_0862505,0.027530449
ISIC_0863212,0.1562108
ISIC_0864741,0.054003842
ISIC_0865303,0.053831585
ISIC_0866123,0.08681193
ISIC_0866838,0.38200226
ISIC_0867509,0.17336482
ISIC_0867683,0.75391376
ISIC_0868513,0.006179514
ISIC_0869415,0.0073718876
ISIC_0870455,0.24688436
ISIC_0870529,0.004990657
ISIC_0871473,0.05110603
ISIC_0873174,0.6314656
ISIC_0874437,0.0010408236
ISIC_0874522,0.009694028
ISIC_0874582,0.0084804585
ISIC_0874773,0.7603997
ISIC_0875072,0.030216409
ISIC_0876617,0.0056727827
ISIC_0876689,0.102869295
ISIC_0877438,0.026750606
ISIC_0877919,0.026923077
ISIC_0878952,0.00017208993
ISIC_0879061,0.85131323
ISIC_0879986,0.19105516
ISIC_0881100,0.0025164606
ISIC_0881645,0.01709006
ISIC_0881966,0.57241803
ISIC_0883924,0.0056656674
ISIC_0884023,0.035802096
ISIC_0884538,0.0006743843
ISIC_0885369,0.0053978963
ISIC_0885617,0.5929091
ISIC_0886447,0.0067633796
ISIC_0887532,0.0016109147
ISIC_0887743,0.014610891
ISIC_0887966,0.28187695
ISIC_0890305,0.012876712
ISIC_0891059,0.4302633
ISIC_0891718,0.006770758
ISIC_0892179,0.017596688
ISIC_0893984,0.002646542
ISIC_0894308,0.047647502
ISIC_0894646,0.01898558
ISIC_0896427,0.81667995
ISIC_0897639,0.0063417098
ISIC_0897958,0.0069513586
ISIC_0898069,0.0036612398
ISIC_0899393,0.0340345
ISIC_0900251,0.16658196
ISIC_0904702,0.012841847
ISIC_0904866,0.007071073
ISIC_0906558,0.19543314
ISIC_0908698,0.25073615
ISIC_0908910,0.8816467
ISIC_0909069,0.825531
ISIC_0910022,0.012228119
ISIC_0913137,0.77217585
ISIC_0915083,0.0013893374
ISIC_0915125,0.2255623
ISIC_0915404,0.12978475
ISIC_0915906,0.027089247
ISIC_0916159,0.09056819
ISIC_0916649,0.010175741
ISIC_0917619,0.7635846
ISIC_0917843,0.4834498
ISIC_0920023,0.062650666
